"scenario","goal","long_goal","dimension","region_id","region_name","value","p.value"
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",97,"Liberia",-1.05632867132873,6.10129598433106e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",98,"Togo",-0.683006993007036,3.18202918075358e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",99,"Benin",-0.986363636363694,5.72858110108103e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",100,"Republique du Congo",-0.453741258741292,0.00012174641427494
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",101,"Namibia",-0.219195804195825,0.0263647679020828
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",102,"South Africa",-0.622762237762275,0.000532223348966
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",103,"Sao Tome and Principe",-0.911748251748308,9.37966401511023e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",104,"Equatorial Guinea",-0.832972027972081,9.40019949018561e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",105,"Bouvet Island",1.54188811188818,8.05600860767227e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",106,"Ghana",-0.961748251748309,0.000102631437438571
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",107,"Clipperton Island",-0.775279720279767,9.65340306777512e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",108,"Bermuda",-0.571643356643399,0.00425776176651843
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",110,"Bahamas",-0.937027972028033,0.000292152676762911
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",111,"Turks and Caicos Islands",-1.01048951048958,0.000259743792092058
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",112,"Cuba",-0.810034965035018,0.00020446056133793
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",113,"Cayman Islands",-0.955874125874179,3.35090397831785e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",114,"Haiti",-1.16097902097909,7.90833243512786e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",115,"Dominican Republic",-0.743601398601455,0.00180500358623576
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",116,"Puerto Rico and Virgin Islands of the United States",-0.81248251748257,0.000195815171164933
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",117,"British Virgin Islands",-0.893111888111945,0.000253084189999451
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",118,"Anguilla",-0.957972027972089,0.000207494643634476
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",119,"Saint Kitts and Nevis",-0.832762237762293,0.000307731393735916
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",120,"Antigua and Barbuda",-1.02370629370636,7.46243891097492e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",121,"Montserrat",-1.06608391608399,0.000255377512406792
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",122,"Saint Lucia",-0.975139860139922,0.000245293688861955
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",123,"Dominica",-1.15884615384622,7.56184191183636e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",124,"Barbados",-1.01416083916091,0.000240580054301601
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",125,"Grenada",-0.924860139860199,0.000220999264785703
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",126,"Trinidad and Tobago",-0.804370629370684,0.00138062531576948
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",127,"Saint Vincent and the Grenadines",-0.901993006993068,0.000243703296801768
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",129,"Panama",-0.802692307692358,8.15650694029169e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",130,"Costa Rica",-0.8982517482518,9.01604949064806e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",131,"Nicaragua",-0.742622377622425,8.80366164139996e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",132,"Colombia",-0.903636363636418,8.59155510644908e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",133,"Honduras",-0.884475524475577,8.52554627586562e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",134,"El Salvador",-0.714545454545501,9.33192414901128e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",135,"Mexico",-0.305734265734289,0.00175616752246333
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",136,"Guatemala",-0.912377622377678,6.84201864722492e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",137,"Ecuador",-0.499335664335699,0.00110004125295431
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",138,"Peru",-0.245769230769252,0.0066929435178812
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",139,"Venezuela",-0.904440559440619,0.000221932019460881
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",140,"Guadeloupe and Martinique",-0.913111888111949,0.00020175759952684
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",141,"Faeroe Islands",0.0109440559440523,0.862163506834478
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",143,"Iceland",-0.0652097902097984,0.444557208349976
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",144,"Jan Mayen",0.543671328671351,0.00011996895260274
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",145,"Greenland",0.18573426573427,0.0636622128403975
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",146,"Pitcairn",-1.03073426573432,6.63114746500603e-06
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",147,"French Polynesia",-1.02583916083922,0.000109303007830479
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",148,"Line Islands (Kiribati)",-1.31671328671336,8.97978956451643e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",149,"Jarvis Island",-1.41846153846162,0.000122063151222763
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",150,"Palmyra Atoll",-1.41846153846162,0.000122063151222763
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",151,"American Samoa",-1.18073426573434,5.36929699442022e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",152,"Samoa",-1.34314685314693,5.89163557437029e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",153,"Cook Islands",-1.39122377622385,1.90108879069455e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",154,"Niue",-1.4252797202798,4.33097644659696e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",155,"Tonga",-1.11339160839168,0.000122265837252267
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",156,"Tokelau",-1.42465034965043,4.31995197487668e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",157,"Phoenix Islands (Kiribati)",-1.31671328671336,8.97978956451643e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",158,"Howland Island and Baker Island",-1.41846153846162,0.000122063151222763
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",159,"Johnston Atoll",-1.41846153846162,0.000122063151222763
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",161,"Wallis and Futuna",-1.48884615384623,1.7362182849792e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",162,"New Zealand",-0.0447202797202897,0.321768229053386
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",163,"United States",-0.188321678321693,0.0213787534883478
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",164,"Belize",-0.944685314685375,0.000236287153953275
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",166,"Jamaica",-0.908216783216842,0.000189187486280191
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",167,"Guyana",-0.986608391608465,0.000440763085936832
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",168,"Suriname",-1.19164335664343,0.00015230199056918
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",169,"French Guiana",-1.10748251748259,0.000162439517788251
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",171,"Brazil",-0.499825174825207,0.000417978874523374
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",172,"Argentina",-0.132622377622395,0.0789639658421034
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",173,"Uruguay",-0.322692307692333,0.000883868960187608
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",174,"Finland",0.0308741258741235,0.00411024821059667
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",175,"Denmark",0.0218531468531431,0.439616995749064
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",176,"Germany",0.0248601398601377,0.404988035388941
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",177,"Netherlands",-0.00367132867133341,0.948581632378478
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",178,"Poland",0.0362587412587403,0.00347707315645008
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",179,"France",-0.145839160839176,0.0797385647572224
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",180,"United Kingdom",-0.117482517482534,0.205160259394321
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",181,"Ireland",-0.1483216783217,0.205611593657105
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",182,"Spain",-0.484090909090947,0.00447144970363366
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",183,"Portugal",-0.316223776223802,0.0152674459035033
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",184,"Italy",-0.446048951048986,0.00736083075355948
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",185,"Monaco",-0.298566433566452,0.00152496673236984
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",186,"Montenegro",-0.791048951049009,0.00192534309163509
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",187,"Croatia",-0.587447552447598,0.00710335470228207
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",188,"Slovenia",-0.415629370629414,0.0349824963678993
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",189,"Lithuania",0.0362587412587403,0.00347707315645008
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",190,"Qatar",-1.04076923076929,0.00037197234680435
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",191,"Iran",-0.714020979021017,5.97959227927166e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",192,"Iraq",-0.85318181818186,2.57182511395404e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",193,"Guinea Bissau",-0.829090909090958,5.12611032362437e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",194,"Guinea",-0.730559440559482,4.65840502370912e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",195,"Ivory Coast",-0.885454545454596,5.32281682888487e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",196,"Nigeria",-0.842412587412635,3.84705998998405e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",197,"Cameroon",-0.923006993007048,7.51192365692438e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",198,"Gabon",-0.860909090909143,6.83746404496865e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",199,"Democratic Republic of the Congo",-0.700279720279767,0.000114674738417042
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",200,"Angola",-0.279510489510513,0.0121733092713394
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",202,"Tanzania",-0.830664335664389,0.000302826622135057
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",203,"India",-0.74972027972033,0.000115005249785051
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",204,"Bangladesh",-0.792167832167886,0.000525918071668381
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",205,"Myanmar",-0.778321678321735,0.00112727726712729
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",206,"Malaysia",-0.773601398601448,7.87955403599973e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",207,"Vietnam",-0.779195804195849,6.59873557266848e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",208,"Singapore",-1.1534615384616,6.52003907696852e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",209,"China",-0.447552447552481,0.00326509872613825
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",210,"Japan",-0.478741258741292,0.00270918651831382
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",212,"Gilbert Islands (Kiribati)",-1.10101398601405,5.07871719441211e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",214,"Egypt",-1.04384615384622,0.00039816167719576
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",215,"Jordan",-0.665384615384642,0.00280051454784421
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",216,"Indonesia",-0.697762237762282,0.000134767464165748
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",218,"Canada",-0.0220629370629431,0.731968484534401
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",219,"Saint Pierre and Miquelon",0.0322727272727236,0.613698773223455
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",220,"Sint Maarten",-0.953146853146914,0.000101766745546457
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",221,"Northern Saint-Martin",-0.957132867132929,9.96028287355175e-05
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",222,"Sweden",0.0246853146853143,0.423533509264
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",223,"Norway",-0.118426573426585,0.113378932627004
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",224,"Chile",-0.13758741258743,0.051878586526779
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",227,"Jersey",-0.410594405594428,0.000122596394577278
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",228,"Guernsey",-0.410594405594428,0.000122596394577278
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",231,"East Timor",-1.21335664335671,0.000333251286762824
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",232,"Bosnia and Herzegovina",-0.800769230769289,0.00321053411516482
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",237,"Oecussi Ambeno",-1.21335664335671,0.000333251286762824
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",244,"Curacao",-1.01510489510496,0.00024036331831243
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",245,"Bonaire",-0.898426573426635,0.00180716855048485
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",247,"Brunei",-1.0333566433567,7.11494103872618e-06
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",248,"Saba",-0.898426573426635,0.00180716855048485
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",249,"Sint Eustatius",-0.898426573426635,0.00180716855048485
"2012 - 2023","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",250,"Aruba",-1.02325174825181,0.000196373097618777
"2012 - 2023","Index","Index","average_yearly_change_in_scores",0,"Global average",0.000699300699293043,0.985244061778165
"2012 - 2023","Index","Index","average_yearly_change_in_scores",1,"Cocos Islands",-0.116293706293733,0.3108211866748
"2012 - 2023","Index","Index","average_yearly_change_in_scores",2,"Christmas Island",-0.0798951048951159,0.0297364536717627
"2012 - 2023","Index","Index","average_yearly_change_in_scores",3,"Norfolk Island",0.653986013986045,0.000227461468745772
"2012 - 2023","Index","Index","average_yearly_change_in_scores",4,"Macquarie Island",-0.229580419580435,0.000405354810301116
"2012 - 2023","Index","Index","average_yearly_change_in_scores",5,"New Caledonia",-0.268426573426618,0.366993530467538
"2012 - 2023","Index","Index","average_yearly_change_in_scores",6,"Vanuatu",-0.382482517482543,0.0209173221136669
"2012 - 2023","Index","Index","average_yearly_change_in_scores",7,"Solomon Islands",-0.0571678321678585,0.776356648131316
"2012 - 2023","Index","Index","average_yearly_change_in_scores",8,"Palau",-1.1471678321679,0.00122228508989479
"2012 - 2023","Index","Index","average_yearly_change_in_scores",9,"Micronesia",0.0549300699300538,0.832564488551858
"2012 - 2023","Index","Index","average_yearly_change_in_scores",10,"Nauru",0.233006993006996,0.0904078926230716
"2012 - 2023","Index","Index","average_yearly_change_in_scores",11,"Marshall Islands",-0.59094405594407,0.0890446917616611
"2012 - 2023","Index","Index","average_yearly_change_in_scores",12,"Wake Island",-0.0612937062937094,0.196355731318818
"2012 - 2023","Index","Index","average_yearly_change_in_scores",13,"Northern Mariana Islands and Guam",-1.06664335664342,0.00157601359927662
"2012 - 2023","Index","Index","average_yearly_change_in_scores",14,"Taiwan",-0.0131118881118916,0.604156456851658
"2012 - 2023","Index","Index","average_yearly_change_in_scores",15,"Philippines",-0.133811188811195,0.0522917207506781
"2012 - 2023","Index","Index","average_yearly_change_in_scores",16,"Australia",-0.0511538461538516,0.0739579188661596
"2012 - 2023","Index","Index","average_yearly_change_in_scores",17,"Papua New Guinea",0.747517482517507,0.000107501419518212
"2012 - 2023","Index","Index","average_yearly_change_in_scores",18,"Fiji",-0.514125874125904,1.11647875459769e-06
"2012 - 2023","Index","Index","average_yearly_change_in_scores",19,"Tuvalu",-0.17510489510493,0.23621848397542
"2012 - 2023","Index","Index","average_yearly_change_in_scores",20,"South Korea",0.666118881118925,0.000546134450673713
"2012 - 2023","Index","Index","average_yearly_change_in_scores",21,"North Korea",0.585000000000024,5.46523411793618e-07
"2012 - 2023","Index","Index","average_yearly_change_in_scores",24,"Cambodia",-0.000349650349657921,0.990965650750346
"2012 - 2023","Index","Index","average_yearly_change_in_scores",25,"Thailand",0.175594405594401,0.00712844160969213
"2012 - 2023","Index","Index","average_yearly_change_in_scores",26,"Andaman and Nicobar",-0.0237062937063114,0.753416047011902
"2012 - 2023","Index","Index","average_yearly_change_in_scores",28,"Comoro Islands",-0.187657342657377,0.227441483879241
"2012 - 2023","Index","Index","average_yearly_change_in_scores",29,"Mayotte",0.500594405594413,0.0016697817792978
"2012 - 2023","Index","Index","average_yearly_change_in_scores",30,"Glorioso Islands",0.560524475524504,0.0254909625491575
"2012 - 2023","Index","Index","average_yearly_change_in_scores",31,"Seychelles",0.213146853146848,0.0259384972409129
"2012 - 2023","Index","Index","average_yearly_change_in_scores",32,"Réunion",-0.0629370629370707,0.547270402729713
"2012 - 2023","Index","Index","average_yearly_change_in_scores",33,"Juan de Nova Island",0.101258741258717,0.458014375760375
"2012 - 2023","Index","Index","average_yearly_change_in_scores",34,"Bassas da India",0.119545454545428,0.49311900172559
"2012 - 2023","Index","Index","average_yearly_change_in_scores",35,"Ile Europa",0.108811188811165,0.447461982935054
"2012 - 2023","Index","Index","average_yearly_change_in_scores",36,"Ile Tromelin",-0.0637412587412705,0.10626493524537
"2012 - 2023","Index","Index","average_yearly_change_in_scores",37,"Mauritius",-0.0257692307692373,0.368735551346632
"2012 - 2023","Index","Index","average_yearly_change_in_scores",38,"British Indian Ocean Territory",0.0292307692307569,0.742512412972976
"2012 - 2023","Index","Index","average_yearly_change_in_scores",39,"Maldives",0.365874125874115,0.0380927058594039
"2012 - 2023","Index","Index","average_yearly_change_in_scores",40,"Sri Lanka",-0.449615384615404,8.51069171924636e-07
"2012 - 2023","Index","Index","average_yearly_change_in_scores",41,"Mozambique",0.0227272727272501,0.865003910453906
"2012 - 2023","Index","Index","average_yearly_change_in_scores",42,"Madagascar",0.241538461538469,0.175538064596264
"2012 - 2023","Index","Index","average_yearly_change_in_scores",43,"Kenya",0.222902097902089,0.0204630238176992
"2012 - 2023","Index","Index","average_yearly_change_in_scores",44,"Somalia",0.107447552447547,0.121269006819373
"2012 - 2023","Index","Index","average_yearly_change_in_scores",45,"Eritrea",-0.527797202797184,0.0221373891349092
"2012 - 2023","Index","Index","average_yearly_change_in_scores",46,"Djibouti",0.114650349650341,0.170806541950862
"2012 - 2023","Index","Index","average_yearly_change_in_scores",47,"Yemen",-0.0670279720279942,0.491986113191044
"2012 - 2023","Index","Index","average_yearly_change_in_scores",48,"Oman",-0.0196853146853274,0.846273088776194
"2012 - 2023","Index","Index","average_yearly_change_in_scores",49,"Sudan",-0.158671328671341,0.000448279524047105
"2012 - 2023","Index","Index","average_yearly_change_in_scores",50,"Saudi Arabia",-0.355000000000018,1.90975589121893e-06
"2012 - 2023","Index","Index","average_yearly_change_in_scores",51,"Kuwait",0.216643356643365,0.0354235148331059
"2012 - 2023","Index","Index","average_yearly_change_in_scores",52,"Bahrain",-0.48909090909094,0.000268723850386332
"2012 - 2023","Index","Index","average_yearly_change_in_scores",53,"Pakistan",0.38646853146855,0.000436431820344267
"2012 - 2023","Index","Index","average_yearly_change_in_scores",54,"United Arab Emirates",0.0783216783216815,0.060678593244405
"2012 - 2023","Index","Index","average_yearly_change_in_scores",55,"Azores",-0.233951048951051,0.0195902292652974
"2012 - 2023","Index","Index","average_yearly_change_in_scores",56,"Cape Verde",-0.751678321678361,9.90646161758405e-07
"2012 - 2023","Index","Index","average_yearly_change_in_scores",57,"Madeira",-0.294790209790212,0.019659118846752
"2012 - 2023","Index","Index","average_yearly_change_in_scores",58,"Canary Islands",-0.129825174825179,0.042919104631866
"2012 - 2023","Index","Index","average_yearly_change_in_scores",59,"Belgium",-0.576153846153904,0.0628677555176435
"2012 - 2023","Index","Index","average_yearly_change_in_scores",60,"Gibraltar",0.341923076923118,0.35716196977796
"2012 - 2023","Index","Index","average_yearly_change_in_scores",61,"Tunisia",-0.16699300699303,0.0524509267529696
"2012 - 2023","Index","Index","average_yearly_change_in_scores",62,"Morocco",-0.00860139860140044,0.80177964543573
"2012 - 2023","Index","Index","average_yearly_change_in_scores",63,"Western Sahara",-0.247797202797207,0.00016792044185931
"2012 - 2023","Index","Index","average_yearly_change_in_scores",64,"Mauritania",-0.297447552447567,1.60200549900628e-05
"2012 - 2023","Index","Index","average_yearly_change_in_scores",65,"Gambia",-0.555069930069965,0.000277040689098994
"2012 - 2023","Index","Index","average_yearly_change_in_scores",66,"Senegal",-0.488776223776254,9.95116928512972e-05
"2012 - 2023","Index","Index","average_yearly_change_in_scores",67,"Libya",0.376223776223785,0.0101202157453182
"2012 - 2023","Index","Index","average_yearly_change_in_scores",68,"Malta",0.275000000000002,0.0214541477983252
"2012 - 2023","Index","Index","average_yearly_change_in_scores",69,"Latvia",-0.29632867132869,0.00935294909455273
"2012 - 2023","Index","Index","average_yearly_change_in_scores",70,"Estonia",-0.236468531468547,0.00934027053232919
"2012 - 2023","Index","Index","average_yearly_change_in_scores",71,"Bulgaria",0.0102447552447517,0.883613658692382
"2012 - 2023","Index","Index","average_yearly_change_in_scores",72,"Romania",0.165244755244764,0.00106547462735306
"2012 - 2023","Index","Index","average_yearly_change_in_scores",73,"Russia",0.340069930069932,0.00211680877240313
"2012 - 2023","Index","Index","average_yearly_change_in_scores",74,"Georgia",-0.107307692307709,0.257130695610854
"2012 - 2023","Index","Index","average_yearly_change_in_scores",75,"Ukraine",-0.257202797202805,0.00182254653451439
"2012 - 2023","Index","Index","average_yearly_change_in_scores",76,"Turkey",0.0438461538461584,0.213203334204108
"2012 - 2023","Index","Index","average_yearly_change_in_scores",77,"Syria",-0.0826223776223777,0.193392721202121
"2012 - 2023","Index","Index","average_yearly_change_in_scores",78,"Lebanon",0.567972027972032,0.012154825256338
"2012 - 2023","Index","Index","average_yearly_change_in_scores",79,"Israel",0.0802447552447852,0.689035126974883
"2012 - 2023","Index","Index","average_yearly_change_in_scores",80,"Greece",-0.0628321678321686,0.322549101049686
"2012 - 2023","Index","Index","average_yearly_change_in_scores",81,"Cyprus",0.426258741258757,0.0106047574877417
"2012 - 2023","Index","Index","average_yearly_change_in_scores",82,"Albania",0.501958041958075,0.00054752164054973
"2012 - 2023","Index","Index","average_yearly_change_in_scores",84,"Algeria",-0.104930069930073,0.00577432512022387
"2012 - 2023","Index","Index","average_yearly_change_in_scores",85,"Ascension",0.33653846153848,0.0266981008305409
"2012 - 2023","Index","Index","average_yearly_change_in_scores",86,"Saint Helena",-0.259370629370646,0.143823107033456
"2012 - 2023","Index","Index","average_yearly_change_in_scores",88,"Tristan da Cunha",-0.450804195804219,3.53251726064452e-06
"2012 - 2023","Index","Index","average_yearly_change_in_scores",89,"South Georgia and the South Sandwich Islands",0.848216783216745,0.0304984958855034
"2012 - 2023","Index","Index","average_yearly_change_in_scores",90,"Prince Edward Islands",0.280174825174822,0.0208671588167712
"2012 - 2023","Index","Index","average_yearly_change_in_scores",91,"Crozet Islands",-0.170209790209806,0.0172387668061565
"2012 - 2023","Index","Index","average_yearly_change_in_scores",92,"Amsterdam Island and Saint Paul Island",-0.189300699300728,0.0822283425397534
"2012 - 2023","Index","Index","average_yearly_change_in_scores",93,"Kerguelen Islands",0.283531468531501,0.209210216679929
"2012 - 2023","Index","Index","average_yearly_change_in_scores",94,"Heard and McDonald Islands",0.240559440559437,0.141607516153037
"2012 - 2023","Index","Index","average_yearly_change_in_scores",95,"Falkland Islands",-0.921608391608432,0.00024271150944121
"2012 - 2023","Index","Index","average_yearly_change_in_scores",96,"Sierra Leone",-0.0429020979021162,0.533794131564938
"2012 - 2023","Index","Index","average_yearly_change_in_scores",97,"Liberia",-0.286713286713302,0.00265979274763141
"2012 - 2023","Index","Index","average_yearly_change_in_scores",98,"Togo",-0.512062937062948,0.0113265907906644
"2012 - 2023","Index","Index","average_yearly_change_in_scores",99,"Benin",-0.0748251748251876,0.0926031953614378
"2012 - 2023","Index","Index","average_yearly_change_in_scores",100,"Republique du Congo",-0.774545454545492,3.45628535079969e-06
"2012 - 2023","Index","Index","average_yearly_change_in_scores",101,"Namibia",-0.0802797202797229,0.508937223414841
"2012 - 2023","Index","Index","average_yearly_change_in_scores",102,"South Africa",-0.45223776223778,0.00175746658839998
