"scenario","goal","long_goal","dimension","region_id","region_name","value","p.value"
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",85,"Ascension",-0.300747252747284,0.020119868835969
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",86,"Saint Helena",-0.300747252747284,0.020119868835969
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",88,"Tristan da Cunha",-0.300747252747284,0.020119868835969
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",89,"South Georgia and the South Sandwich Islands",0.525802197802222,1.16900380285171e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",90,"Prince Edward Islands",0.763384615384641,1.09077550940517e-06
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",91,"Crozet Islands",0.633032967032979,5.52270064749284e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",92,"Amsterdam Island and Saint Paul Island",0.633032967032979,5.52270064749284e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",93,"Kerguelen Islands",0.633032967032979,5.52270064749284e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",94,"Heard and McDonald Islands",0.840527472527515,6.24653068802695e-06
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",95,"Falkland Islands",0.0182197802197784,0.686405061065701
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",96,"Sierra Leone",-0.253912087912117,0.0542283298654633
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",97,"Liberia",-0.523406593406639,0.00180580177571098
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",98,"Togo",-0.152703296703322,0.128327916403164
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",99,"Benin",-0.505516483516528,0.00124744709245029
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",100,"Republique du Congo",0.0643736263736154,0.410318249256423
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",101,"Namibia",-0.452395604395646,0.00366995225709589
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",102,"South Africa",-0.452395604395646,0.00366995225709589
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",103,"Sao Tome and Principe",-0.529406593406638,0.00165334833841506
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",104,"Equatorial Guinea",-0.505758241758284,0.00115901081171562
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",105,"Bouvet Island",1.33918681318688,1.57440095389853e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",106,"Ghana",-0.503560439560481,0.00132835398597309
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",107,"Clipperton Island",-0.431032967033005,0.00293382748648074
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",108,"Bermuda",-0.260593406593436,0.059923536962175
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",110,"Bahamas",-0.450813186813229,0.00585822668659952
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",111,"Turks and Caicos Islands",-0.482527472527515,0.00513228873085054
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",112,"Cuba",-0.440593406593446,0.00434825096629646
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",113,"Cayman Islands",-0.651186813186855,5.90208787901872e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",114,"Haiti",-0.566263736263786,0.00305613422786136
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",115,"Dominican Republic",-0.323956043956078,0.0335582641184096
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",116,"Puerto Rico and Virgin Islands of the United States",-0.41841758241762,0.00431230086422235
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",117,"British Virgin Islands",-0.456615384615427,0.00508828739925974
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",118,"Anguilla",-0.489142857142901,0.00438569008925403
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",119,"Saint Kitts and Nevis",-0.367516483516523,0.0157249329469228
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",120,"Antigua and Barbuda",-0.587714285714332,0.000331652514070716
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",121,"Montserrat",-0.398395604395644,0.013492896940532
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",122,"Saint Lucia",-0.398395604395644,0.013492896940532
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",123,"Dominica",-0.655208791208843,0.000335623183237386
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",124,"Barbados",-0.482945054945099,0.00475593342524624
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",125,"Grenada",-0.367516483516523,0.0157249329469228
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",126,"Trinidad and Tobago",-0.368549450549489,0.028255651575719
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",127,"Saint Vincent and the Grenadines",-0.398395604395644,0.013492896940532
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",129,"Panama",-0.500043956043999,0.00185400389390051
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",130,"Costa Rica",-0.574593406593454,0.001092579052564
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",131,"Nicaragua",-0.418263736263773,0.00394852835118784
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",132,"Colombia",-0.490549450549495,0.00390588801286141
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",133,"Honduras",-0.440747252747292,0.00396128586240941
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",134,"El Salvador",-0.433120879120915,0.00167093557715418
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",135,"Mexico",-0.177824175824198,0.0414333211280254
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",136,"Guatemala",-0.419164835164873,0.00565620938138198
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",137,"Ecuador",-0.341120879120913,0.0165864404536542
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",138,"Peru",-0.115384615384636,0.231613833841489
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",139,"Venezuela",-0.427890109890151,0.010207486136235
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",140,"Guadeloupe and Martinique",-0.440593406593446,0.00434825096629646
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",141,"Faeroe Islands",-0.19984615384617,0.016118241573869
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",143,"Iceland",-0.149978021978035,0.0235100276351778
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",144,"Jan Mayen",0.304615384615395,5.24552809042526e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",145,"Greenland",0.0295824175824132,0.622253995159618
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",146,"Pitcairn",-0.739934065934109,1.96539487965578e-06
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",147,"French Polynesia",-0.754791208791267,0.000629680449725868
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",148,"Line Islands (Kiribati)",-0.978439560439625,4.73729959699436e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",149,"Jarvis Island",-1.06969230769238,2.22768295587121e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",150,"Palmyra Atoll",-1.06969230769238,2.22768295587121e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",151,"American Samoa",-0.898241758241822,0.000115390163298582
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",152,"Samoa",-0.960703296703367,0.000110950233135038
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",153,"Cook Islands",-1.14808791208798,3.89413787520396e-06
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",154,"Niue",-1.02560439560446,3.11224971805261e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",155,"Tonga",-0.71261538461544,0.00099851394552651
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",156,"Tokelau",-1.08942857142864,3.08943563597859e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",157,"Phoenix Islands (Kiribati)",-0.978439560439625,4.73729959699436e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",158,"Howland Island and Baker Island",-1.06969230769238,2.22768295587121e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",159,"Johnston Atoll",-1.06969230769238,2.22768295587121e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",161,"Wallis and Futuna",-1.0673626373627,3.42815771045801e-06
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",162,"New Zealand",0.0412087912087816,0.559305878095896
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",163,"United States",-0.102021978021994,0.213440087767408
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",164,"Belize",-0.456087912087952,0.0047086454935422
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",166,"Jamaica",-0.465362637362679,0.00399697941025936
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",167,"Guyana",-0.755582417582476,0.0002483231105556
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",168,"Suriname",-0.56213186813192,0.00337461188556755
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",169,"French Guiana",-0.52740659340664,0.00363585181155318
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",171,"Brazil",-0.253252747252776,0.0238381183168317
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",172,"Argentina",0.00569230769229083,0.954174644767572
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",173,"Uruguay",-0.14947252747255,0.134104956034863
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",174,"Finland",-0.0467032967033021,0.230997250278503
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",175,"Denmark",-0.0299560439560504,0.403193110433416
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",176,"Germany",-0.0304835164835225,0.420578050655753
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",177,"Netherlands",0.00254945054944675,0.951783661571471
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",178,"Poland",-0.048285714285721,0.255603910785434
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",179,"France",0.00224175824174496,0.980581549647717
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",180,"United Kingdom",-0.103384615384636,0.269234105930621
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",181,"Ireland",-0.126901098901122,0.257226758768816
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",182,"Spain",-0.0986593406593613,0.345552802380579
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",183,"Portugal",-0.0322637362637494,0.714285145464899
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",184,"Italy",0.134967032967023,0.181164395197132
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",185,"Monaco",0.012725274725275,0.75761757185566
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",186,"Montenegro",-0.0323516483516728,0.813936551828844
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",187,"Croatia",0.164285714285706,0.174384320625057
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",188,"Slovenia",0.429164835164838,0.00306734851727678
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",189,"Lithuania",-0.048285714285721,0.255603910785434
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",190,"Qatar",-0.708109890109928,0.000177804392417337
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",191,"Iran",-0.614417582417616,2.66874663781762e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",192,"Iraq",-0.691076923076956,1.11170481763478e-06
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",193,"Guinea Bissau",-0.498395604395645,0.00134179383391489
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",194,"Guinea",-0.435230769230806,0.00232456495381695
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",195,"Ivory Coast",-0.426945054945094,0.00575698697592115
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",196,"Nigeria",-0.361956043956078,0.0054637487287988
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",197,"Cameroon",-0.463032967033007,0.0023830192317538
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",198,"Gabon",-0.280109890109918,0.0130294213066385
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",199,"Democratic Republic of the Congo",0.0712087912087709,0.586647630976912
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",200,"Angola",-0.093780219780238,0.349316808652883
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",202,"Tanzania",-0.527692307692354,0.00320734189944006
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",203,"India",-0.636703296703337,3.54033847057559e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",204,"Bangladesh",-0.562769230769269,0.000488769772536522
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",205,"Myanmar",-0.616065934065985,0.00121802079988865
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",206,"Malaysia",-0.443648351648388,0.00204334856776694
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",207,"Vietnam",-0.667054945054988,2.74022024435399e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",208,"Singapore",-0.891758241758295,9.69199399758577e-06
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",209,"China",-0.343186813186843,0.00854090282848917
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",210,"Japan",-0.404681318681355,0.00630300574987445
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",212,"Gilbert Islands (Kiribati)",-0.828241758241817,0.000143077868678883
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",214,"Egypt",-0.461670329670373,0.0106763873249051
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",215,"Jordan",-0.538967032967032,0.00207430153773682
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",216,"Indonesia",-0.505560439560479,0.000362573578617793
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",218,"Canada",-0.0107472527472634,0.871014860305219
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",219,"Saint Pierre and Miquelon",0.0284395604395583,0.545185879078171
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",220,"Sint Maarten",-0.538175824175868,0.000983682098194261
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",221,"Northern Saint-Martin",-0.538175824175868,0.000983682098194261
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",222,"Sweden",-0.033076923076928,0.397876160815776
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",223,"Norway",-0.260659340659359,0.00116126624519346
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",224,"Chile",-0.00191208791210192,0.982320811081343
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",227,"Jersey",-0.358373626373648,1.98455411974458e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",228,"Guernsey",-0.358373626373648,1.98455411974458e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",231,"East Timor",-0.91876923076929,6.12403175374531e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",232,"Bosnia and Herzegovina",-0.0197142857143103,0.88528219772555
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",237,"Oecussi Ambeno",-0.91876923076929,6.12403175374531e-05
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",244,"Curacao",-0.51373626373631,0.0047838937416099
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",245,"Bonaire",-0.407362637362682,0.0327856060083341
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",247,"Brunei",-0.652593406593454,0.000146332397094903
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",248,"Saba",-0.407362637362682,0.0327856060083341
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",249,"Sint Eustatius",-0.407362637362682,0.0327856060083341
"2012 - 2025","ICO","Iconic species (subgoal)","average_yearly_change_in_scores",250,"Aruba",-0.552395604395653,0.00417900507946245
"2012 - 2025","Index","Index","average_yearly_change_in_scores",0,"Global average",-0.0929230769230916,0.471159736888947
"2012 - 2025","Index","Index","average_yearly_change_in_scores",1,"Cocos Islands",0.471076923076948,0.00843556582208158
"2012 - 2025","Index","Index","average_yearly_change_in_scores",2,"Christmas Island",0.37028571428573,0.000125498550568909
"2012 - 2025","Index","Index","average_yearly_change_in_scores",3,"Norfolk Island",1.3207472527473,6.44007494707962e-06
"2012 - 2025","Index","Index","average_yearly_change_in_scores",4,"Macquarie Island",0.0223516483516433,0.372671133983746
"2012 - 2025","Index","Index","average_yearly_change_in_scores",5,"New Caledonia",-0.589692307692364,0.0288837964595468
"2012 - 2025","Index","Index","average_yearly_change_in_scores",6,"Vanuatu",-1.46426373626383,0.000239193868346452
"2012 - 2025","Index","Index","average_yearly_change_in_scores",7,"Solomon Islands",-0.710549450549517,0.0136204602960797
"2012 - 2025","Index","Index","average_yearly_change_in_scores",8,"Palau",-0.866659340659386,0.0113747923179413
"2012 - 2025","Index","Index","average_yearly_change_in_scores",9,"Micronesia",-0.308989010989026,0.248207644004821
"2012 - 2025","Index","Index","average_yearly_change_in_scores",10,"Nauru",-0.0109230769230748,0.935345858097861
"2012 - 2025","Index","Index","average_yearly_change_in_scores",11,"Marshall Islands",-0.749846153846182,0.000261169919719291
"2012 - 2025","Index","Index","average_yearly_change_in_scores",12,"Wake Island",-0.141010989011,2.28004346560145e-05
"2012 - 2025","Index","Index","average_yearly_change_in_scores",13,"Northern Mariana Islands and Guam",-0.27465934065937,0.26549282478754
"2012 - 2025","Index","Index","average_yearly_change_in_scores",14,"Taiwan",0.176241758241765,9.12457557296505e-05
"2012 - 2025","Index","Index","average_yearly_change_in_scores",15,"Philippines",-0.294901098901135,0.179177315974223
"2012 - 2025","Index","Index","average_yearly_change_in_scores",16,"Australia",-0.433142857142874,0.00433096582771538
"2012 - 2025","Index","Index","average_yearly_change_in_scores",17,"Papua New Guinea",-0.815912087912165,0.0184611636305257
"2012 - 2025","Index","Index","average_yearly_change_in_scores",18,"Fiji",-0.398307692307728,0.0488945418089586
"2012 - 2025","Index","Index","average_yearly_change_in_scores",19,"Tuvalu",-0.0234945054945155,0.950219087858634
"2012 - 2025","Index","Index","average_yearly_change_in_scores",20,"South Korea",-0.453230769230797,0.0806722881287701
"2012 - 2025","Index","Index","average_yearly_change_in_scores",21,"North Korea",0.615846153846183,9.21589852918698e-08
"2012 - 2025","Index","Index","average_yearly_change_in_scores",24,"Cambodia",0.380879120879107,0.166731344320916
"2012 - 2025","Index","Index","average_yearly_change_in_scores",25,"Thailand",0.325318681318663,0.275469977595484
"2012 - 2025","Index","Index","average_yearly_change_in_scores",26,"Andaman and Nicobar",0.123142857142856,0.0509384893138607
"2012 - 2025","Index","Index","average_yearly_change_in_scores",28,"Comoro Islands",0.226967032967008,0.271626181494454
"2012 - 2025","Index","Index","average_yearly_change_in_scores",29,"Mayotte",0.428505494505503,0.00853298797092078
"2012 - 2025","Index","Index","average_yearly_change_in_scores",30,"Glorioso Islands",1.07672527472534,7.13793936118704e-05
"2012 - 2025","Index","Index","average_yearly_change_in_scores",31,"Seychelles",0.414747252747252,0.0879824793411962
"2012 - 2025","Index","Index","average_yearly_change_in_scores",32,"Réunion",0.11646153846152,0.427471419013094
"2012 - 2025","Index","Index","average_yearly_change_in_scores",33,"Juan de Nova Island",-0.0238901098901214,0.759269960015145
"2012 - 2025","Index","Index","average_yearly_change_in_scores",34,"Bassas da India",0.0109450549450468,0.816412014498397
"2012 - 2025","Index","Index","average_yearly_change_in_scores",35,"Ile Europa",-0.0789450549450604,0.0685608068255225
"2012 - 2025","Index","Index","average_yearly_change_in_scores",36,"Ile Tromelin",-0.0643076923076984,0.00302918757170058
"2012 - 2025","Index","Index","average_yearly_change_in_scores",37,"Mauritius",-0.322153846153883,0.173283685207306
"2012 - 2025","Index","Index","average_yearly_change_in_scores",38,"British Indian Ocean Territory",-0.111450549450556,4.53648571375061e-06
"2012 - 2025","Index","Index","average_yearly_change_in_scores",39,"Maldives",-0.123714285714325,0.604815426772485
"2012 - 2025","Index","Index","average_yearly_change_in_scores",40,"Sri Lanka",-0.167956043956083,0.481809792401094
"2012 - 2025","Index","Index","average_yearly_change_in_scores",41,"Mozambique",-0.0470769230769607,0.83446547806778
"2012 - 2025","Index","Index","average_yearly_change_in_scores",42,"Madagascar",0.035076923076884,0.906571884146842
"2012 - 2025","Index","Index","average_yearly_change_in_scores",43,"Kenya",-0.0485054945055178,0.825177772016226
"2012 - 2025","Index","Index","average_yearly_change_in_scores",44,"Somalia",-0.0210989010989095,0.438457135865686
"2012 - 2025","Index","Index","average_yearly_change_in_scores",45,"Eritrea",-0.0690769230769315,0.0021850424426096
"2012 - 2025","Index","Index","average_yearly_change_in_scores",46,"Djibouti",0.600000000000008,0.0081300934269403
"2012 - 2025","Index","Index","average_yearly_change_in_scores",47,"Yemen",-0.982791208791271,2.86302593713268e-05
"2012 - 2025","Index","Index","average_yearly_change_in_scores",48,"Oman",0.392813186813222,0.105158114806396
"2012 - 2025","Index","Index","average_yearly_change_in_scores",49,"Sudan",0.696175824175837,0.00534370873500319
"2012 - 2025","Index","Index","average_yearly_change_in_scores",50,"Saudi Arabia",-0.0247912087912081,0.914087507158003
"2012 - 2025","Index","Index","average_yearly_change_in_scores",51,"Kuwait",-0.0693846153845964,0.643983033093552
"2012 - 2025","Index","Index","average_yearly_change_in_scores",52,"Bahrain",-0.113208791208842,0.691012003977865
"2012 - 2025","Index","Index","average_yearly_change_in_scores",53,"Pakistan",0.952747252747293,3.93650068268923e-05
"2012 - 2025","Index","Index","average_yearly_change_in_scores",54,"United Arab Emirates",0.714835164835202,0.000191311832024381
"2012 - 2025","Index","Index","average_yearly_change_in_scores",55,"Azores",0.0473406593406663,0.367530177114772
"2012 - 2025","Index","Index","average_yearly_change_in_scores",56,"Cape Verde",0.466043956043963,0.0664112017199253
"2012 - 2025","Index","Index","average_yearly_change_in_scores",57,"Madeira",0.207230769230782,0.00185695585312885
"2012 - 2025","Index","Index","average_yearly_change_in_scores",58,"Canary Islands",0.104725274725283,0.020978072735709
"2012 - 2025","Index","Index","average_yearly_change_in_scores",59,"Belgium",-0.114659340659352,0.487072059739617
"2012 - 2025","Index","Index","average_yearly_change_in_scores",60,"Gibraltar",0.093868131868141,0.0303391165567165
"2012 - 2025","Index","Index","average_yearly_change_in_scores",61,"Tunisia",0.0662417582417751,0.779433401264121
"2012 - 2025","Index","Index","average_yearly_change_in_scores",62,"Morocco",-0.098000000000014,0.486904692131451
"2012 - 2025","Index","Index","average_yearly_change_in_scores",63,"Western Sahara",-0.353274725274743,2.52307444230118e-08
"2012 - 2025","Index","Index","average_yearly_change_in_scores",64,"Mauritania",0.122901098901105,0.381495836388543
"2012 - 2025","Index","Index","average_yearly_change_in_scores",65,"Gambia",0.654000000000037,0.00162743371098386
"2012 - 2025","Index","Index","average_yearly_change_in_scores",66,"Senegal",0.183648351648364,0.25636997888173
"2012 - 2025","Index","Index","average_yearly_change_in_scores",67,"Libya",-1.09329670329678,0.000339468595596671
"2012 - 2025","Index","Index","average_yearly_change_in_scores",68,"Malta",-0.175186813186842,0.481380703593297
"2012 - 2025","Index","Index","average_yearly_change_in_scores",69,"Latvia",-0.32745054945058,0.161918435239247
"2012 - 2025","Index","Index","average_yearly_change_in_scores",70,"Estonia",-0.378065934065961,0.0398407855969955
"2012 - 2025","Index","Index","average_yearly_change_in_scores",71,"Bulgaria",1.29213186813192,3.12405464843388e-06
"2012 - 2025","Index","Index","average_yearly_change_in_scores",72,"Romania",0.240109890109919,0.257776161139979
"2012 - 2025","Index","Index","average_yearly_change_in_scores",73,"Russia",0.471274725274732,0.054769844592443
"2012 - 2025","Index","Index","average_yearly_change_in_scores",74,"Georgia",0.959406593406627,0.00186035502485848
"2012 - 2025","Index","Index","average_yearly_change_in_scores",75,"Ukraine",-0.995714285714343,0.000966064745119431
"2012 - 2025","Index","Index","average_yearly_change_in_scores",76,"Turkey",0.0808351648351598,0.512171844583868
"2012 - 2025","Index","Index","average_yearly_change_in_scores",77,"Syria",-0.01604395604394,0.949578339222304
"2012 - 2025","Index","Index","average_yearly_change_in_scores",78,"Lebanon",0.0100879120878913,0.974688094025622
"2012 - 2025","Index","Index","average_yearly_change_in_scores",79,"Israel",-0.456175824175862,0.133499149792817
"2012 - 2025","Index","Index","average_yearly_change_in_scores",80,"Greece",0.278417582417593,0.120254891935763
"2012 - 2025","Index","Index","average_yearly_change_in_scores",81,"Cyprus",0.567538461538476,0.0247812990606066
"2012 - 2025","Index","Index","average_yearly_change_in_scores",82,"Albania",1.13736263736266,1.83568274760983e-05
"2012 - 2025","Index","Index","average_yearly_change_in_scores",84,"Algeria",-0.239120879120902,0.0547338824600495
"2012 - 2025","Index","Index","average_yearly_change_in_scores",85,"Ascension",0.692857142857179,0.000137244229978216
"2012 - 2025","Index","Index","average_yearly_change_in_scores",86,"Saint Helena",0.142439560439558,0.0566609236626984
"2012 - 2025","Index","Index","average_yearly_change_in_scores",88,"Tristan da Cunha",-0.105802197802207,0.0176827634223984
"2012 - 2025","Index","Index","average_yearly_change_in_scores",89,"South Georgia and the South Sandwich Islands",0.197164835164827,0.0823891308533728
